timestamp,fish_id,x_coordinate,y_coordinate
1755830766.7321167,12,326,319
1755830766.7321167,11,325,199
1755830766.7321167,10,644,578
1755830766.7321167,9,385,198
1755830766.7321167,8,672,537
1755830766.7321167,7,333,287
1755830766.7321167,6,391,348
1755830766.7321167,5,371,484
1755830766.7321167,4,252,511
1755830766.7321167,3,344,380
1755830766.7321167,2,270,430
1755830766.7321167,1,509,380
1755830766.7935445,13,333,165
1755830766.7935445,12,326,319
1755830766.7935445,11,325,199
1755830766.7935445,10,644,579
1755830766.7935445,9,386,198
1755830766.7935445,8,671,536
1755830766.7935445,7,335,288
1755830766.7935445,6,393,349
1755830766.7935445,5,369,484
1755830766.7935445,4,253,511
1755830766.7935445,3,343,378
1755830766.7935445,2,270,431
1755830766.7935445,1,510,380
1755830766.8538542,13,333,164
1755830766.8538542,11,326,199
1755830766.8538542,10,644,578
1755830766.8538542,9,387,198
1755830766.8538542,8,671,536
1755830766.8538542,7,336,288
1755830766.8538542,6,394,350
1755830766.8538542,5,369,484
1755830766.8538542,4,253,511
1755830766.8538542,3,342,376
1755830766.8538542,2,269,432
1755830766.8538542,1,512,381
1755830766.9102626,13,332,164
1755830766.9102626,11,326,199
1755830766.9102626,10,644,578
1755830766.9102626,9,386,198
1755830766.9102626,8,671,537
1755830766.9102626,7,336,288
1755830766.9102626,6,395,351
1755830766.9102626,5,369,484
1755830766.9102626,4,254,512
1755830766.9102626,3,342,375
1755830766.9102626,2,268,434
1755830766.9102626,1,512,382
1755830766.9715164,13,333,164
1755830766.9715164,11,326,199
1755830766.9715164,10,644,578
1755830766.9715164,9,385,197
1755830766.9715164,8,672,537
1755830766.9715164,7,334,289
1755830766.9715164,6,396,352
1755830766.9715164,5,368,485
1755830766.9715164,4,255,513
1755830766.9715164,3,342,373
1755830766.9715164,2,268,436
1755830766.9715164,1,514,383
1755830767.027568,17,377,390
1755830767.027568,13,333,163
1755830767.027568,11,326,200
1755830767.027568,10,644,578
1755830767.027568,9,383,197
1755830767.027568,8,672,537
1755830767.027568,7,333,290
1755830767.027568,6,398,355
1755830767.027568,5,368,485
1755830767.027568,4,255,513
1755830767.027568,3,342,369
1755830767.027568,2,267,438
1755830767.027568,1,515,383
1755830767.0844576,18,324,231
1755830767.0844576,17,379,391
1755830767.0844576,13,333,163
1755830767.0844576,11,326,199
1755830767.0844576,10,645,578
1755830767.0844576,9,382,197
1755830767.0844576,8,672,536
1755830767.0844576,7,334,290
1755830767.0844576,6,403,361
1755830767.0844576,5,368,485
1755830767.0844576,4,255,513
1755830767.0844576,3,341,366
1755830767.0844576,2,268,439
1755830767.0844576,1,516,384
1755830767.1411,18,324,233
1755830767.1411,17,383,390
1755830767.1411,13,332,162
1755830767.1411,11,326,199
1755830767.1411,10,646,577
1755830767.1411,9,381,197
1755830767.1411,8,673,537
1755830767.1411,7,334,291
1755830767.1411,6,405,364
1755830767.1411,5,368,486
1755830767.1411,4,257,513
1755830767.1411,3,341,364
1755830767.1411,2,268,440
1755830767.1411,1,518,385
1755830767.198543,18,324,234
1755830767.198543,17,386,392
1755830767.198543,11,326,198
1755830767.198543,10,646,577
1755830767.198543,9,383,197
1755830767.198543,8,673,537
1755830767.198543,7,334,292
1755830767.198543,6,409,367
1755830767.198543,5,368,486
1755830767.198543,4,258,513
1755830767.198543,3,342,363
1755830767.198543,2,268,441
1755830767.198543,1,520,385
1755830767.253647,18,323,235
1755830767.253647,17,387,395
1755830767.253647,11,326,198
1755830767.253647,10,646,577
1755830767.253647,9,384,197
1755830767.253647,8,674,537
1755830767.253647,7,335,294
1755830767.253647,6,412,370
1755830767.253647,5,368,486
1755830767.253647,4,258,514
1755830767.253647,3,342,361
1755830767.253647,2,268,442
1755830767.253647,1,522,385
1755830767.3085248,18,323,236
1755830767.3085248,17,386,397
1755830767.3085248,13,330,162
1755830767.3085248,11,326,197
1755830767.3085248,10,646,577
1755830767.3085248,9,383,197
1755830767.3085248,8,674,537
1755830767.3085248,7,335,297
1755830767.3085248,6,414,373
1755830767.3085248,5,368,486
1755830767.3085248,4,258,514
1755830767.3085248,3,342,360
1755830767.3085248,2,268,444
1755830767.3085248,1,523,385
1755830767.3624737,18,323,232
1755830767.3624737,17,386,400
1755830767.3624737,11,325,197
1755830767.3624737,10,647,577
1755830767.3624737,9,383,198
1755830767.3624737,8,674,537
1755830767.3624737,7,332,299
1755830767.3624737,6,418,378
1755830767.3624737,5,367,487
1755830767.3624737,4,258,515
1755830767.3624737,3,342,358
1755830767.3624737,2,268,446
1755830767.3624737,1,524,386
1755830767.4188771,18,323,231
1755830767.4188771,17,389,402
1755830767.4188771,11,325,196
1755830767.4188771,10,646,576
1755830767.4188771,9,383,198
1755830767.4188771,8,674,537
1755830767.4188771,7,330,302
1755830767.4188771,6,422,382
1755830767.4188771,5,367,487
1755830767.4188771,4,259,515
1755830767.4188771,3,342,356
1755830767.4188771,2,268,447
1755830767.4188771,1,525,387
1755830767.4746652,18,324,230
1755830767.4746652,17,391,405
1755830767.4746652,11,324,196
1755830767.4746652,10,646,576
1755830767.4746652,9,383,198
1755830767.4746652,8,674,537
1755830767.4746652,7,329,304
1755830767.4746652,6,424,387
1755830767.4746652,5,366,487
1755830767.4746652,4,258,515
1755830767.4746652,3,342,354
1755830767.4746652,2,269,449
1755830767.4746652,1,527,388
1755830767.530741,18,324,229
1755830767.530741,17,393,409
1755830767.530741,11,324,195
1755830767.530741,10,646,576
1755830767.530741,9,383,198
1755830767.530741,8,675,537
1755830767.530741,7,329,304
1755830767.530741,6,426,390
1755830767.530741,5,366,486
1755830767.530741,4,258,516
1755830767.530741,3,343,352
1755830767.530741,2,269,451
1755830767.530741,1,529,388
1755830767.5885074,18,324,229
1755830767.5885074,17,392,410
1755830767.5885074,11,324,193
1755830767.5885074,10,645,576
1755830767.5885074,9,384,198
1755830767.5885074,8,675,536
1755830767.5885074,7,328,304
1755830767.5885074,6,429,394
1755830767.5885074,5,366,487
1755830767.5885074,4,259,516
1755830767.5885074,3,342,351
1755830767.5885074,2,269,453
1755830767.5885074,1,532,389
1755830767.6468837,18,325,229
1755830767.6468837,17,395,412
1755830767.6468837,13,328,162
1755830767.6468837,11,325,190
1755830767.6468837,10,645,576
1755830767.6468837,9,384,197
1755830767.6468837,8,676,536
1755830767.6468837,7,327,304
1755830767.6468837,6,431,397
1755830767.6468837,5,366,487
1755830767.6468837,3,342,349
1755830767.6468837,2,269,455
1755830767.6468837,1,534,390
1755830767.704684,18,325,227
1755830767.704684,17,398,417
1755830767.704684,13,329,162
1755830767.704684,11,325,189
1755830767.704684,10,645,576
1755830767.704684,9,384,197
1755830767.704684,8,676,536
1755830767.704684,7,327,306
1755830767.704684,6,433,400
1755830767.704684,5,366,487
1755830767.704684,3,341,348
1755830767.704684,2,269,458
1755830767.704684,1,536,391
1755830767.7668698,21,323,273
1755830767.7668698,18,326,229
1755830767.7668698,17,399,420
1755830767.7668698,13,331,163
1755830767.7668698,11,325,188
1755830767.7668698,10,646,577
1755830767.7668698,9,384,197
1755830767.7668698,8,675,536
1755830767.7668698,7,328,307
1755830767.7668698,6,435,402
1755830767.7668698,5,365,487
1755830767.7668698,3,342,347
1755830767.7668698,2,269,460
1755830767.7668698,1,537,391
1755830767.825555,21,322,272
1755830767.825555,18,326,229
1755830767.825555,17,401,424
1755830767.825555,13,329,164
1755830767.825555,11,326,186
1755830767.825555,10,646,578
1755830767.825555,9,384,197
1755830767.825555,8,675,536
1755830767.825555,7,329,308
1755830767.825555,6,437,405
1755830767.825555,5,365,488
1755830767.825555,3,342,346
1755830767.825555,2,269,461
1755830767.825555,1,538,392
1755830767.880363,21,320,272
1755830767.880363,18,325,228
1755830767.880363,17,405,426
1755830767.880363,13,327,164
1755830767.880363,11,326,185
1755830767.880363,10,646,578
1755830767.880363,9,385,197
1755830767.880363,8,675,536
1755830767.880363,7,328,308
1755830767.880363,6,440,410
1755830767.880363,5,364,489
1755830767.880363,3,343,345
1755830767.880363,2,269,462
1755830767.880363,1,539,393
1755830767.9479325,21,319,270
1755830767.9479325,18,326,228
1755830767.9479325,17,407,428
1755830767.9479325,13,326,165
1755830767.9479325,11,326,185
1755830767.9479325,10,647,579
1755830767.9479325,9,386,197
1755830767.9479325,8,675,536
1755830767.9479325,7,328,308
1755830767.9479325,6,443,413
1755830767.9479325,5,365,490
1755830767.9479325,4,270,517
1755830767.9479325,3,343,345
1755830767.9479325,2,269,463
1755830767.9479325,1,541,394
1755830768.0049334,21,318,269
1755830768.0049334,18,326,227
1755830768.0049334,17,410,430
1755830768.0049334,11,326,185
1755830768.0049334,10,647,579
1755830768.0049334,9,387,197
1755830768.0049334,8,676,537
1755830768.0049334,7,328,306
1755830768.0049334,6,445,415
1755830768.0049334,5,363,491
1755830768.0049334,4,272,517
1755830768.0049334,3,343,344
1755830768.0049334,2,269,465
1755830768.0049334,1,542,395
1755830768.06261,21,318,268
1755830768.06261,18,325,226
1755830768.06261,17,414,433
1755830768.06261,11,325,184
1755830768.06261,10,647,579
1755830768.06261,9,388,198
1755830768.06261,8,677,537
1755830768.06261,7,327,304
1755830768.06261,6,446,416
1755830768.06261,5,362,491
1755830768.06261,4,275,518
1755830768.06261,3,343,343
1755830768.06261,2,269,466
1755830768.06261,1,543,396
1755830768.1209223,21,318,266
1755830768.1209223,18,325,227
1755830768.1209223,17,417,435
1755830768.1209223,11,325,183
1755830768.1209223,10,647,579
1755830768.1209223,9,390,199
1755830768.1209223,8,677,536
1755830768.1209223,7,327,302
1755830768.1209223,6,449,418
1755830768.1209223,5,363,491
1755830768.1209223,4,277,518
1755830768.1209223,3,344,343
1755830768.1209223,2,269,467
1755830768.1209223,1,544,397
1755830768.1806462,23,366,165
1755830768.1806462,21,318,264
1755830768.1806462,18,327,228
1755830768.1806462,17,420,438
1755830768.1806462,11,325,184
1755830768.1806462,10,648,579
1755830768.1806462,9,392,200
1755830768.1806462,8,676,536
1755830768.1806462,7,327,300
1755830768.1806462,6,453,420
1755830768.1806462,5,363,491
1755830768.1806462,4,279,519
1755830768.1806462,3,345,343
1755830768.1806462,2,269,468
1755830768.1806462,1,547,397
1755830768.2384992,23,365,164
1755830768.2384992,21,319,263
1755830768.2384992,18,327,227
1755830768.2384992,17,422,440
1755830768.2384992,11,325,184
1755830768.2384992,10,648,580
1755830768.2384992,9,393,201
1755830768.2384992,8,677,536
1755830768.2384992,7,326,300
1755830768.2384992,6,458,423
1755830768.2384992,5,362,491
1755830768.2384992,4,281,520
1755830768.2384992,3,345,343
1755830768.2384992,2,270,469
1755830768.2384992,1,550,398
1755830768.2986288,21,317,260
1755830768.2986288,18,328,227
1755830768.2986288,17,425,443
1755830768.2986288,13,324,161
1755830768.2986288,11,325,184
1755830768.2986288,10,649,580
1755830768.2986288,9,394,201
1755830768.2986288,8,677,536
1755830768.2986288,7,326,301
1755830768.2986288,6,463,426
1755830768.2986288,5,361,491
1755830768.2986288,4,282,520
1755830768.2986288,3,345,342
1755830768.2986288,2,270,471
1755830768.2986288,1,553,399
1755830768.353945,21,318,259
1755830768.353945,18,329,227
1755830768.353945,17,429,445
1755830768.353945,11,324,183
1755830768.353945,10,649,581
1755830768.353945,9,393,202
1755830768.353945,8,677,535
1755830768.353945,7,326,300
1755830768.353945,6,467,429
1755830768.353945,5,360,492
1755830768.353945,4,286,521
1755830768.353945,3,344,342
1755830768.353945,2,271,471
1755830768.353945,1,555,400
1755830768.410833,24,422,399
1755830768.410833,21,318,258
1755830768.410833,18,329,227
1755830768.410833,17,431,446
1755830768.410833,11,325,183
1755830768.410833,10,649,581
1755830768.410833,9,393,203
1755830768.410833,8,678,535
1755830768.410833,7,326,300
1755830768.410833,6,470,431
1755830768.410833,5,359,492
1755830768.410833,4,288,522
1755830768.410833,3,343,342
1755830768.410833,2,271,472
1755830768.410833,1,557,400
1755830768.4687552,24,422,402
1755830768.4687552,21,316,255
1755830768.4687552,18,329,226
1755830768.4687552,17,435,449
1755830768.4687552,13,325,157
1755830768.4687552,11,325,185
1755830768.4687552,10,648,583
1755830768.4687552,9,395,206
1755830768.4687552,8,679,535
1755830768.4687552,7,324,295
1755830768.4687552,6,472,433
1755830768.4687552,5,359,493
1755830768.4687552,4,294,521
1755830768.4687552,3,345,342
1755830768.4687552,2,272,472
1755830768.4687552,1,558,401
1755830768.525177,24,424,406
1755830768.525177,21,316,254
1755830768.525177,18,328,225
1755830768.525177,17,438,451
1755830768.525177,13,325,159
1755830768.525177,11,324,185
1755830768.525177,10,646,584
1755830768.525177,9,395,207
1755830768.525177,8,679,535
1755830768.525177,6,474,433
1755830768.525177,5,358,493
1755830768.525177,4,297,522
1755830768.525177,3,346,341
1755830768.525177,2,272,473
1755830768.525177,1,559,402
1755830768.5815938,24,424,409
1755830768.5815938,21,316,252
1755830768.5815938,18,328,225
1755830768.5815938,17,441,453
1755830768.5815938,13,325,159
1755830768.5815938,11,324,185
1755830768.5815938,10,644,584
1755830768.5815938,9,395,208
1755830768.5815938,8,680,534
1755830768.5815938,6,476,435
1755830768.5815938,5,357,493
1755830768.5815938,4,300,522
1755830768.5815938,3,347,341
1755830768.5815938,2,274,473
1755830768.5815938,1,561,402
1755830768.639306,24,425,411
1755830768.639306,21,317,252
1755830768.639306,18,327,225
1755830768.639306,17,444,455
1755830768.639306,13,325,159
1755830768.639306,11,324,185
1755830768.639306,10,642,584
1755830768.639306,9,395,210
1755830768.639306,8,680,533
1755830768.639306,6,478,438
1755830768.639306,5,356,493
1755830768.639306,4,303,524
1755830768.639306,3,347,342
1755830768.639306,2,274,473
1755830768.639306,1,562,403
1755830768.718963,25,365,294
1755830768.718963,24,426,413
1755830768.718963,21,317,251
1755830768.718963,18,327,225
1755830768.718963,17,449,455
1755830768.718963,13,325,158
1755830768.718963,11,324,185
1755830768.718963,10,642,585
1755830768.718963,9,394,212
1755830768.718963,8,680,533
1755830768.718963,6,480,440
1755830768.718963,5,356,493
1755830768.718963,4,308,523
1755830768.718963,3,347,343
1755830768.718963,2,275,473
1755830768.718963,1,563,404
1755830768.797518,25,369,298
1755830768.797518,24,426,414
1755830768.797518,21,314,250
1755830768.797518,18,327,225
1755830768.797518,17,457,454
1755830768.797518,11,324,186
1755830768.797518,10,643,586
1755830768.797518,9,394,212
1755830768.797518,8,680,533
1755830768.797518,6,481,442
1755830768.797518,5,356,492
1755830768.797518,4,312,522
1755830768.797518,3,346,343
1755830768.797518,2,275,474
1755830768.797518,1,563,405
1755830768.8584802,25,365,301
1755830768.8584802,24,426,414
1755830768.8584802,21,314,248
1755830768.8584802,18,326,225
1755830768.8584802,17,461,454
1755830768.8584802,11,324,186
1755830768.8584802,10,644,586
1755830768.8584802,9,393,213
1755830768.8584802,8,680,533
1755830768.8584802,6,482,445
1755830768.8584802,5,357,492
1755830768.8584802,4,317,522
1755830768.8584802,3,346,344
1755830768.8584802,2,276,475
1755830768.8584802,1,566,405
1755830768.9187381,25,367,304
1755830768.9187381,24,425,415
1755830768.9187381,21,318,246
1755830768.9187381,18,326,225
1755830768.9187381,17,468,452
1755830768.9187381,11,324,185
1755830768.9187381,10,643,586
1755830768.9187381,9,390,214
1755830768.9187381,8,681,532
1755830768.9187381,6,483,447
1755830768.9187381,5,358,492
1755830768.9187381,4,322,521
1755830768.9187381,3,346,344
1755830768.9187381,2,277,478
1755830768.9187381,1,567,406
1755830768.9725027,25,367,306
1755830768.9725027,24,425,417
1755830768.9725027,21,321,244
1755830768.9725027,18,326,225
1755830768.9725027,11,324,185
1755830768.9725027,10,641,587
1755830768.9725027,9,387,214
1755830768.9725027,8,681,532
1755830768.9725027,6,483,449
1755830768.9725027,5,358,492
1755830768.9725027,4,328,521
1755830768.9725027,3,346,345
1755830768.9725027,2,278,479
1755830768.9725027,1,568,407
1755830769.0275202,25,369,307
1755830769.0275202,24,425,418
1755830769.0275202,21,322,242
1755830769.0275202,18,325,226
1755830769.0275202,11,323,185
1755830769.0275202,10,640,587
1755830769.0275202,9,387,215
1755830769.0275202,8,681,533
1755830769.0275202,6,488,450
1755830769.0275202,5,358,492
1755830769.0275202,4,332,520
1755830769.0275202,3,345,346
1755830769.0275202,2,278,480
1755830769.0275202,1,570,407
1755830769.083439,25,370,308
1755830769.083439,24,425,420
1755830769.083439,21,322,238
1755830769.083439,18,324,227
1755830769.083439,17,474,457
1755830769.083439,11,323,186
1755830769.083439,10,637,587
1755830769.083439,9,390,216
1755830769.083439,8,681,533
1755830769.083439,6,493,450
1755830769.083439,5,358,492
1755830769.083439,4,336,521
1755830769.083439,3,344,346
1755830769.083439,2,278,481
1755830769.083439,1,571,408
1755830769.1422086,25,370,308
1755830769.1422086,24,427,422
1755830769.1422086,18,324,228
1755830769.1422086,17,481,457
1755830769.1422086,11,324,186
1755830769.1422086,10,635,588
1755830769.1422086,9,393,218
1755830769.1422086,8,681,533
1755830769.1422086,6,498,451
1755830769.1422086,5,359,492
1755830769.1422086,4,339,520
1755830769.1422086,3,344,346
1755830769.1422086,2,278,481
1755830769.1422086,1,574,409
1755830769.1977954,24,427,422
1755830769.1977954,18,323,230
1755830769.1977954,17,485,458
1755830769.1977954,11,324,186
1755830769.1977954,10,634,588
1755830769.1977954,9,396,218
1755830769.1977954,8,682,533
1755830769.1977954,6,499,452
1755830769.1977954,5,359,491
1755830769.1977954,4,345,520
1755830769.1977954,3,343,347
1755830769.1977954,2,279,481
1755830769.1977954,1,575,410
1755830769.2529874,24,427,424
1755830769.2529874,17,484,461
1755830769.2529874,11,324,186
1755830769.2529874,10,632,588
1755830769.2529874,9,398,218
1755830769.2529874,8,682,533
1755830769.2529874,6,502,452
1755830769.2529874,5,358,490
1755830769.2529874,4,349,520
1755830769.2529874,3,343,349
1755830769.2529874,2,280,482
1755830769.2529874,1,576,412
1755830769.3086162,24,427,426
1755830769.3086162,21,325,232
1755830769.3086162,17,486,465
1755830769.3086162,11,324,185
1755830769.3086162,10,632,588
1755830769.3086162,8,682,532
1755830769.3086162,6,506,452
1755830769.3086162,5,356,491
1755830769.3086162,4,357,521
1755830769.3086162,3,343,350
1755830769.3086162,2,280,483
1755830769.3086162,1,578,413
1755830769.3654382,24,428,429
1755830769.3654382,21,324,234
1755830769.3654382,17,487,467
1755830769.3654382,11,324,185
1755830769.3654382,10,631,588
1755830769.3654382,8,682,532
1755830769.3654382,6,509,453
1755830769.3654382,5,352,491
1755830769.3654382,4,364,521
1755830769.3654382,3,342,351
1755830769.3654382,2,280,483
1755830769.3654382,1,579,414
1755830769.4215646,24,428,431
1755830769.4215646,21,322,233
1755830769.4215646,17,488,468
1755830769.4215646,11,324,184
1755830769.4215646,10,631,587
1755830769.4215646,9,401,222
1755830769.4215646,8,683,531
1755830769.4215646,6,516,452
1755830769.4215646,5,352,492
1755830769.4215646,4,369,521
1755830769.4215646,2,280,483
1755830769.4215646,1,581,415
1755830769.475573,24,428,433
1755830769.475573,21,320,231
1755830769.475573,17,491,468
1755830769.475573,11,324,184
1755830769.475573,10,631,588
1755830769.475573,9,402,223
1755830769.475573,8,683,531
1755830769.475573,6,520,452
1755830769.475573,5,352,491
1755830769.475573,4,373,522
1755830769.475573,2,281,483
1755830769.475573,1,582,416
1755830769.531937,24,428,434
1755830769.531937,21,319,230
1755830769.531937,17,493,469
1755830769.531937,11,324,183
1755830769.531937,10,629,587
1755830769.531937,9,404,223
1755830769.531937,8,684,531
1755830769.531937,6,523,452
1755830769.531937,5,353,491
1755830769.531937,4,376,522
1755830769.531937,2,281,483
1755830769.531937,1,583,417
1755830769.5855057,26,330,155
1755830769.5855057,24,428,435
1755830769.5855057,21,319,227
1755830769.5855057,17,496,470
1755830769.5855057,11,324,182
1755830769.5855057,10,627,587
1755830769.5855057,9,406,223
1755830769.5855057,8,683,532
1755830769.5855057,6,526,451
1755830769.5855057,5,353,491
1755830769.5855057,4,381,521
1755830769.5855057,2,281,483
1755830769.5855057,1,586,417
1755830769.6395404,26,326,154
1755830769.6395404,24,428,437
1755830769.6395404,21,319,226
1755830769.6395404,17,499,469
1755830769.6395404,11,323,182
1755830769.6395404,10,624,588
1755830769.6395404,9,407,224
1755830769.6395404,8,683,532
1755830769.6395404,6,527,450
1755830769.6395404,5,353,491
1755830769.6395404,4,391,520
1755830769.6395404,2,281,483
1755830769.6395404,1,587,417
1755830769.695856,27,1042,668
1755830769.695856,24,428,438
1755830769.695856,21,318,224
1755830769.695856,17,502,469
1755830769.695856,11,323,182
1755830769.695856,10,622,588
1755830769.695856,9,403,226
1755830769.695856,8,683,531
1755830769.695856,6,529,450
1755830769.695856,5,353,491
1755830769.695856,4,398,520
1755830769.695856,2,282,484
1755830769.695856,1,589,418
1755830769.7512205,24,429,440
1755830769.7512205,21,317,223
1755830769.7512205,17,505,471
1755830769.7512205,11,322,182
1755830769.7512205,10,620,588
1755830769.7512205,9,404,226
1755830769.7512205,8,685,532
1755830769.7512205,6,535,448
1755830769.7512205,5,353,491
1755830769.7512205,4,403,520
1755830769.7512205,2,282,484
1755830769.7512205,1,591,418
1755830769.80367,24,429,442
1755830769.80367,21,316,221
1755830769.80367,17,509,472
1755830769.80367,11,322,182
1755830769.80367,10,619,588
1755830769.80367,9,406,227
1755830769.80367,8,685,532
1755830769.80367,6,540,447
1755830769.80367,5,353,491
1755830769.80367,4,411,520
1755830769.80367,2,282,484
1755830769.80367,1,593,419
1755830769.859697,27,1046,669
1755830769.859697,24,430,444
1755830769.859697,21,316,219
1755830769.859697,17,513,472
1755830769.859697,11,322,180
1755830769.859697,10,619,588
1755830769.859697,9,407,228
1755830769.859697,8,685,532
1755830769.859697,6,543,445
1755830769.859697,5,353,491
1755830769.859697,4,417,519
1755830769.859697,2,282,485
1755830769.859697,1,595,420
1755830769.917025,28,328,152
1755830769.917025,27,1045,669
1755830769.917025,24,432,447
1755830769.917025,21,316,216
1755830769.917025,17,515,473
1755830769.917025,11,322,179
1755830769.917025,10,618,588
1755830769.917025,9,408,229
1755830769.917025,8,685,532
